postcode,name,longitude,latitude,state_id
25485,REMONDANS-VAIVRE,6.71334,47.3753,DOU
25405,MONTPERREUX,6.33333,46.8333,DOU
25032,AUTECHAUX,6.38333,47.3833,DOU
25561,THORAISE,5.9,47.1667,DOU
25306,L'HOPITAL-SAINT-LIEFFROY,6.45,47.4,DOU
25469,PRESENTEVILLERS,6.73333,47.5,DOU
25377,MESANDANS,6.36667,47.4333,DOU
25573,URTIERE,6.93333,47.25,DOU
25178,CROSEY-LE-PETIT,6.48333,47.35,DOU
25457,PLAIMBOIS-VENNES,6.55,47.1833,DOU
25188,DAMBENOIS,6.86667,47.55,DOU
25445,PAROY,5.88333,47.05,DOU
25516,SAINT-GEORGES-ARMONT,6.55,47.4,DOU
25351,LE LUHIER,6.65,47.1667,DOU
25038,AVILLEY,6.26667,47.4333,DOU
25470,LA PRETIERE,6.61667,47.45,DOU
25441,OUVANS,6.48333,47.2833,DOU
25608,LE VERNOY,6.68333,47.5667,DOU
25605,VERNIERFONTAINE,6.3,47.1,DOU
25411,MORTEAU,6.61667,47.0667,DOU
25199,DESERVILLERS,6.06667,47,DOU
25628,VILLERS-SOUS-MONTROND,6.08333,47.15,DOU
25417,NAISEY-LES-GRANGES,6.23695,47.212,DOU
25342,LONGECHAUX,6.43333,47.1667,DOU
25453,PIERREFONTAINE-LES-VARANS,6.55,47.2167,DOU
25228,ETUPES,6.86667,47.5,DOU
25286,GRAND'COMBE-DES-BOIS,6.8,47.1333,DOU
25026,ARC-SOUS-MONTENOT,6,46.9167,DOU
25521,SAINT-JULIEN-LES-MONTBELIARD,6.71667,47.5167,DOU
25235,FERRIERES-LES-BOIS,5.8,47.2,DOU
25247,FONTENELLE-MONTBY,6.41667,47.45,DOU
25403,MONTLEBON,6.61667,47.0333,DOU
25490,RIGNEY,6.18333,47.3833,DOU
25252,FOURCATIER-ET-MAISON-NEUVE,6.31778,46.7625,DOU
25117,CHAMPOUX,6.13333,47.3333,DOU
25201,DOMMARTIN,6.31667,46.9167,DOU
25563,THUREY-LE-MONT,6.11667,47.3667,DOU
25007,ADAM-LES-VERCEL,6.4,47.1667,DOU
25153,CHEVROZ,6,47.3333,DOU
25488,RENNES-SUR-LOUE,5.85,47.0167,DOU
25437,OSSE,6.21667,47.2667,DOU
25398,MONTFLOVIN,6.45,46.9833,DOU
25611,LA VEZE,6.06667,47.2167,DOU
25214,ECOT,6.73333,47.4333,DOU
25390,MONTBENOIT,6.46667,46.9833,DOU
25283,GOUX-SOUS-LANDET,5.93333,47.0833,DOU
25420,NANS-SOUS-SAINTE-ANNE,6,46.9833,DOU
25449,PESEUX,6.67973,47.3164,DOU
25319,LABERGEMENT-DU-NAVOIS,6.08333,46.9667,DOU
25384,MONDON,6.31667,47.45,DOU
25033,AUTECHAUX-ROIDE,6.81667,47.3833,DOU
25057,BETHONCOURT,6.8,47.5333,DOU
25474,LE PUY,6.23333,47.35,DOU
25226,ETRAPPE,6.58333,47.4667,DOU
25598,VENISE,6.11667,47.35,DOU
25472,PUESSANS,6.31667,47.4333,DOU
25557,TALLENAY,6.03333,47.3,DOU
25401,MONTIVERNAGE,6.43333,47.3167,DOU
25100,BULLE,6.23333,46.9,DOU
25194,DANNEMARIE,6.9,47.3833,DOU
25428,NOMMAY,6.85,47.5333,DOU
25281,GOUX-LES-DAMBELIN,6.66667,47.4,DOU
25097,BROGNARD,6.86667,47.5333,DOU
25514,SAINT-ANTOINE,6.33333,46.7833,DOU
25481,RAYNANS,6.71667,47.5333,DOU
25270,GEVRESIN,6.05,46.9667,DOU
25507,ROUHE,5.96667,47.0833,DOU
25187,DAMBELIN,6.68333,47.3833,DOU
25335,LIEBVILLERS,6.78333,47.3333,DOU
25259,FRASNE,6.15973,46.8556,DOU
25136,CHAUCENNE,5.9,47.2833,DOU
25498,ROGNON,6.31667,47.4167,DOU
25115,CHAMPAGNEY,5.90584,47.2559,DOU
25308,LES HOPITAUX-VIEUX,6.36667,46.7833,DOU
25111,CHALEZE,6.08333,47.2667,DOU
25008,AIBRE,6.7,47.55,DOU
25425,NOEL-CERNEUX,6.66667,47.1,DOU
25323,LAISSEY,6.23333,47.3,DOU
25447,PASSONFONTAINE,6.41667,47.1,DOU
25225,ETRABONNE,5.75,47.2333,DOU
25399,MONTFORT,5.9,47.0667,DOU
25012,LES ALLIES,6.45,46.95,DOU
25486,REMORAY-BOUJEONS,6.23889,46.7675,DOU
25578,VALDAHON,6.34473,47.1498,DOU
25421,NARBIEF,6.7,47.1333,DOU
25477,RANCENAY,5.95,47.1833,DOU
25322,LAIRE,6.73333,47.55,DOU
25141,CHAUX-LES-PASSAVANT,6.36667,47.2333,DOU
25574,UZELLE,6.43333,47.4667,DOU
25427,NOIRONTE,5.88333,47.2667,DOU
25018,ANTEUIL,6.56667,47.3833,DOU
25522,SAINT-JULIEN-LES-RUSSEY,6.72445,47.2173,DOU
25218,EPENOUSE,6.4,47.2167,DOU
25594,VELESMES-ESSARTS,5.86667,47.1833,DOU
25489,REUGNEY,6.15,47.0167,DOU
25331,LAVANS-VUILLAFANS,6.25,47.0833,DOU
25075,BONNEVAUX,6.18333,46.8167,DOU
25219,EPENOY,6.36667,47.1333,DOU
25394,MONTENOIS,6.66667,47.5,DOU
25341,LOMONT-SUR-CRETE,6.43333,47.3333,DOU
25452,PIERREFONTAINE-LES-BLAMONT,6.83917,47.3756,DOU
25364,MAMIROLLE,6.16667,47.2,DOU
25635,VYT-LES-BELVOIR,6.61667,47.35,DOU
25500,RONCHAUX,5.9,47.05,DOU
25612,VIEILLEY,6.08333,47.3333,DOU
25174,COURTEFONTAINE,6.91667,47.3167,DOU
25559,THIEBOUHANS,6.85,47.2833,DOU
25299,GUILLON-LES-BAINS,6.4,47.3167,DOU
25164,CORCONDRAY,5.83333,47.2333,DOU
25549,SOMBACOUR,6.26667,46.95,DOU
25123,CHARBONNIERES-LES-SAPINS,6.21667,47.15,DOU
25266,GENEY,6.56667,47.4833,DOU
25585,VANCLANS,6.36667,47.1,DOU
25203,DOMPREL,6.46667,47.2,DOU
25450,PESSANS,5.88333,47.0667,DOU
25533,SARAZ,5.98333,47,DOU
25303,HAUTERIVE-LA-FRESSE,6.45,46.9667,DOU
25381,MISEREY-SALINES,5.96667,47.2833,DOU
25529,SANCEY-LE-GRAND,6.58333,47.3,DOU
25086,BRAILLANS,6.09182,47.3088,DOU
25318,JOUGNE,6.4,46.7667,DOU
25418,NANCRAY,6.18333,47.25,DOU
25022,ARCEY,6.66667,47.5167,DOU
25044,BARTHERANS,5.93333,47.0333,DOU
25284,GRAND-CHARMONT,6.83333,47.5333,DOU
25104,BY,5.9,47.0167,DOU
25632,VOUJEAUCOURT,6.76667,47.4667,DOU
25234,FERRIERES-LE-LAC,6.9,47.2667,DOU
25617,VILLARS-SOUS-DAMPJOUX,6.76667,47.35,DOU
25467,POUILLEY-LES-VIGNES,5.93333,47.25,DOU
25009,AISSEY,6.33333,47.2667,DOU
25273,GLAMONDANS,6.28333,47.2667,DOU
25542,SERRE-LES-SAPINS,5.93333,47.25,DOU
25120,CHANTRANS,6.15,47.05,DOU
25332,LAVERNAY,5.81667,47.25,DOU
25078,BOUCLANS,6.25,47.2333,DOU
25297,LE GRATTERIS,6.13333,47.1833,DOU
25550,LA SOMMETTE,6.51667,47.1833,DOU
25208,DURNES,6.23333,47.1,DOU
25138,LES TERRES-DE-CHAUX,6.73778,47.3187,DOU
25045,BATTENANS-LES-MINES,6.26667,47.4167,DOU
25112,CHALEZEULE,6.08333,47.2667,DOU
25011,ALLENJOIE,6.9,47.5333,DOU
25061,BIEF,6.76667,47.3333,DOU
25505,ROUGEMONT,6.35,47.4833,DOU
25503,ROSIERES-SUR-BARBECHE,6.66667,47.3167,DOU
25132,CHATILLON-GUYOTTE,6.16667,47.3333,DOU
25311,HYEMONDANS,6.65,47.3833,DOU
25508,ROULANS,6.23333,47.3167,DOU
25551,SOULCE-CERNAY,6.85,47.3167,DOU
25580,VALENTIGNEY,6.83333,47.4667,DOU
25027,ARGUEL,6,47.2,DOU
25014,AMAGNEY,6.15,47.3,DOU
25569,TREPOT,6.15,47.1667,DOU
25596,VELLEROT-LES-VERCEL,6.45,47.25,DOU
25265,GENEUILLE,5.96667,47.3167,DOU
25231,EYSSON,6.43333,47.2,DOU
25495,ROCHE-LEZ-BEAUPRE,6.11417,47.2762,DOU
25482,RECOLOGNE,5.83333,47.2667,DOU
25077,LA BOSSE,6.65,47.1333,DOU
25257,FRANEY,5.81667,47.2667,DOU
25483,RECULFOZ,6.16667,46.6917,DOU
25301,GUYANS-VENNES,6.56667,47.15,DOU
25275,GLERE,7,47.35,DOU
25426,NOIREFONTAINE,6.76667,47.35,DOU
25379,MESMAY,5.85,47.0667,DOU
25634,VUILLECIN,6.31667,46.9333,DOU
25103,BUSY,5.95,47.1667,DOU
25512,LE RUSSEY,6.73333,47.1667,DOU
25576,VAIRE-LE-PETIT,6.15,47.2833,DOU
25268,GERMEFONTAINE,6.46667,47.2167,DOU
25504,ROSUREUX,6.68333,47.2167,DOU
25433,ORGEANS-BLANCHEFONTAINE,6.74362,47.2634,DOU
25093,BRETIGNEY,6.63333,47.4833,DOU
25279,GOUHELANS,6.35,47.45,DOU
25271,GILLEY,6.48333,47.05,DOU
25315,L'ISLE-SUR-LE-DOUBS,6.58333,47.45,DOU
25253,FOURG,5.81667,47.1,DOU
25149,CHENECEY-BUILLON,5.96667,47.1333,DOU
25173,COUR-SAINT-MAURICE,6.7,47.25,DOU
25004,ABBEVILLERS,6.91667,47.4333,DOU
25392,MONT-DE-VOUGNEY,6.71667,47.2333,DOU
25216,ECURCEY,6.81667,47.4,DOU
25304,HERIMONCOURT,6.88333,47.4333,DOU
25360,MALBRANS,6.08333,47.1167,DOU
25487,RENEDALE,6.27751,47.0178,DOU
25085,BOUVERANS,6.2,46.85,DOU
25372,MEDIERE,6.6,47.45,DOU
25310,HUANNE-MONTMARTIN,6.35,47.4333,DOU
25285,GRAND'COMBE-CHATELEU,6.57001,47.0262,DOU
25175,COURTETAIN-ET-SALANS,6.41667,47.25,DOU
25404,MONTMAHOUX,6.03333,46.9833,DOU
25176,COURVIERES,6.11667,46.8667,DOU
25082,BOURGUIGNON,6.78333,47.4167,DOU
25307,LES HOPITAUX-NEUFS,6.38333,46.7833,DOU
25217,EMAGNY,5.86667,47.3167,DOU
25526,SAINTE-SUZANNE,6.76667,47.5,DOU
25391,MONT-DE-LAVAL,6.63333,47.1667,DOU
25298,GROSBOIS,6.3,47.35,DOU
25003,ABBENANS,6.45,47.5,DOU
25527,SAINT-VIT,5.81667,47.1833,DOU
25562,THULAY,6.86667,47.4167,DOU
25131,CHATELBLANC,6.11667,46.675,DOU
25359,MALANS,6.03084,47.0478,DOU
25133,CHATILLON-LE-DUC,6.01667,47.3,DOU
25116,CHAMPLIVE,6.25,47.2833,DOU
25509,ROUTELLE,5.85,47.1667,DOU
25207,DUNG,6.75,47.5,DOU
25600,VENNES,6.54723,47.1528,DOU
25058,BEURE,6,47.2,DOU
25246,FONTAINE-LES-CLERVAL,6.4714,47.4253,DOU
25161,CONSOLATION-MAISONNETTES,6.6,47.15,DOU
25067,BLUSSANS,6.6,47.4333,DOU
25566,LA TOUR-DE-SCAY,6.23333,47.3833,DOU
25317,JALLERANGE,5.71667,47.25,DOU
25609,VERRIERES-DE-JOUX,6.44917,46.8967,DOU
25192,DAMPJOUX,6.76667,47.35,DOU
25339,LODS,6.25,47.05,DOU
25043,BART,6.76667,47.4833,DOU
25024,ARCON,6.38333,46.95,DOU
25242,FLAGEY-RIGNEY,6.23333,47.4167,DOU
25462,PONTARLIER,6.36667,46.9,DOU
25224,ETOUVANS,6.71667,47.4667,DOU
25539,SELONCOURT,6.86667,47.4667,DOU
25087,BRANNE,6.46667,47.3833,DOU
25309,HOUTAUD,6.31667,46.9167,DOU
25540,SEMONDANS,6.7,47.55,DOU
25079,BOUJAILLES,6.08333,46.8833,DOU
25367,MANDEURE,6.8,47.45,DOU
25276,GONDENANS-MONTBY,6.45,47.4333,DOU
25565,TOUILLON-ET-LOUTELET,6.35,46.7833,DOU
25621,VILLENEUVE-D'AMONT,6.03333,46.9333,DOU
25243,FLANGEBOUCHE,6.46667,47.1333,DOU
25355,MAGNY-CHATELARD,6.32139,47.2273,DOU
25255,FOURNET-BLANCHEROCHE,6.83333,47.1667,DOU
25419,NANS,6.41667,47.4833,DOU
25202,DOMPIERRE-LES-TILLEULS,6.18333,46.8667,DOU
25493,LA RIVIERE-DRUGEON,6.21667,46.8667,DOU
25002,ABBANS-DESSUS,5.88333,47.1167,DOU
25191,DAMPIERRE-SUR-LE-DOUBS,6.73333,47.4667,DOU
25137,CHAUDEFONTAINE,6.16667,47.3333,DOU
25497,ROCHES-LES-BLAMONT,6.85,47.4167,DOU
25629,VOILLANS,6.41667,47.3833,DOU
25479,RANG,6.56667,47.4333,DOU
25121,CHAPELLE-DES-BOIS,6.11667,46.6,DOU
25183,CUSANCE,6.41667,47.3167,DOU
25110,CHAFFOIS,6.26667,46.9167,DOU
25039,AVOUDREY,6.43333,47.1333,DOU
25378,MESLIERES,6.88333,47.4167,DOU
25408,MONTUSSAINT,6.3,47.4333,DOU
25365,MANCENANS,6.53333,47.45,DOU
25166,COTEBRUNE,6.31667,47.25,DOU
25553,SOYE,6.5,47.45,DOU
25444,PALISE,6.08333,47.3667,DOU
25604,VERNE,6.35,47.4,DOU
25548,SOLEMONT,6.7,47.35,DOU
25047,BAUME-LES-DAMES,6.36667,47.35,DOU
25060,BIANS-LES-USIERS,6.26667,46.9667,DOU
25468,POULIGNEY-LUSANS,6.2,47.3333,DOU
25016,AMATHAY-VESIGNEUX,6.2,47.0167,DOU
25221,ESNANS,6.31667,47.3333,DOU
25036,AVANNE-AVENEY,5.96417,47.2023,DOU
25222,ETALANS,6.26667,47.15,DOU
25515,SAINTE-COLOMBE,6.26667,46.8833,DOU
25599,VENNANS,6.23333,47.3333,DOU
25076,BONNEVAUX-LE-PRIEURE,6.16667,47.1333,DOU
25155,CLERON,6.06667,47.0833,DOU
25593,VAUX-LES-PRES,5.88333,47.2333,DOU
25443,PALANTINE,5.95,47.0833,DOU
25020,ARBOUANS,6.81667,47.4833,DOU
25340,LOMBARD,5.85362,47.0773,DOU
25422,NEUCHATEL-URTIERE,6.73333,47.3667,DOU
25434,ORNANS,6.15,47.1,DOU
25159,COLOMBIER-FONTAINE,6.7,47.45,DOU
25375,MEREY-SOUS-MONTROND,6.06667,47.15,DOU
25492,RILLANS,6.36667,47.4167,DOU
25186,CUSSEY-SUR-L'OGNON,5.93333,47.3333,DOU
25053,BELVOIR,6.6,47.3167,DOU
25519,SAINT-HIPPOLYTE,6.81667,47.3167,DOU
25388,MONTBELIARD,6.8,47.5167,DOU
25400,MONTGESOYE,6.2,47.0833,DOU
25157,LA CLUSE-ET-MIJOUX,6.38333,46.8833,DOU
25347,LA LONGEVILLE,6.46667,47,DOU
25130,CHATEAUVIEUX-LES-FOSSES,6.20195,47.0642,DOU
25035,AUXON-DESSUS,5.96667,47.3,DOU
25590,VAUDRIVILLERS,6.43333,47.2833,DOU
25184,CUSE-ET-ADRISANS,6.4,47.4833,DOU
25586,VANDONCOURT,6.9,47.4667,DOU
25545,SILLEY-AMANCEY,6.13333,47.0333,DOU
25330,LAVANS-QUINGEY,5.88333,47.0833,DOU
25589,VAUCLUSOTTE,6.73333,47.2833,DOU
25094,BRETIGNEY-NOTRE-DAME,6.3,47.3167,DOU
25212,ECOLE-VALENTIN,5.98473,47.2723,DOU
25119,CHAMPVANS-LES-MOULINS,5.91667,47.25,DOU
25451,PETITE-CHAUX,6.13333,46.7,DOU
25040,BADEVEL,6.93333,47.5,DOU
25238,FESSEVILLERS,6.91667,47.2833,DOU
25241,FLAGEY,6.11667,47.0333,DOU
25356,MAICHE,6.8,47.25,DOU
25179,LE CROUZET,6.13333,46.7,DOU
25031,AUDINCOURT,6.83333,47.4833,DOU
25150,CHEVIGNEY-SUR-L'OGNON,5.83333,47.3,DOU
25198,DESANDANS,6.66667,47.5333,DOU
25181,CUBRIAL,6.41667,47.5,DOU
25152,LA CHEVILLOTTE,6.16639,47.22,DOU
25370,MATHAY,6.78333,47.4333,DOU
25200,DEVECEY,6.01667,47.3333,DOU
25074,BONNETAGE,6.7,47.2,DOU
25248,LES FONTENELLES,6.75,47.2,DOU
25333,LAVIRON,6.55,47.25,DOU
25534,SARRAGEOIS,6.21639,46.7253,DOU
25180,CROUZET-MIGETTE,6.01667,46.95,DOU
25524,SAINT-MAURICE-COLOMBIER,6.64473,47.442,DOU
25455,PLACEY,5.85,47.2667,DOU
25354,LUXIOL,6.35,47.3833,DOU
25106,CADEMENE,6.03333,47.1,DOU
25092,LA BRETENIERE,6.26667,47.3833,DOU
25369,MARVELISE,6.6,47.5167,DOU
25006,ADAM-LES-PASSAVANT,6.36667,47.3,DOU
25587,VAUCHAMPS,6.25,47.2667,DOU
25124,CHARMAUVILLERS,6.91667,47.2333,DOU
25595,VELLEROT-LES-BELVOIR,6.6,47.35,DOU
25362,MALPAS,6.28333,46.8333,DOU
25232,FAIMBE,6.61667,47.4833,DOU
25626,VILLERS-SAINT-MARTIN,6.41667,47.35,DOU
25274,GLAY,6.88333,47.4,DOU
25579,VAL-DE-ROULANS,6.26667,47.3667,DOU
25518,SAINT-HILAIRE,6.25,47.3333,DOU
25280,GOUMOIS,6.95,47.2667,DOU
25327,LANTHENANS,6.63333,47.4,DOU
25034,AUXON-DESSOUS,5.95,47.3,DOU
25618,VILLARS-SOUS-ECOT,6.7,47.4167,DOU
25435,ORSANS,6.38333,47.25,DOU
25156,CLERVAL,6.5,47.4,DOU
25278,GONSANS,6.3,47.2333,DOU
25555,TAILLECOURT,6.85,47.5,DOU
25177,CROSEY-LE-GRAND,6.53333,47.35,DOU
25343,LONGEMAISON,6.46667,47.0833,DOU
25326,LANTENNE-VERTIERE,5.78333,47.2333,DOU
25128,CHASNANS,6.31667,47.0833,DOU
25059,BEUTAL,6.65,47.4667,DOU
25476,RAHON,6.58333,47.3167,DOU
25525,SAINT-POINT-LAC,6.3,46.8167,DOU
25523,SAINTE-MARIE,6.7,47.5,DOU
25461,POMPIERRE-SUR-DOUBS,6.51667,47.4167,DOU
25583,VALONNE,6.66667,47.35,DOU
25385,MONTAGNEY-SERVIGNEY,6.3064,47.4812,DOU
25607,VERNOIS-LES-BELVOIR,6.65,47.3167,DOU
25592,VAUX-ET-CHANTEGRUE,6.25,46.8,DOU
25406,MONTROND-LE-CHATEAU,6.05,47.1333,DOU
25210,ECHENANS,6.69528,47.5262,DOU
25312,HYEVRE-MAGNY,6.43333,47.3667,DOU
25072,BONNAL,6.35,47.5,DOU
25380,METABIEF,6.35,46.7833,DOU
25300,GUYANS-DURNES,6.25,47.1167,DOU
25334,LEVIER,6.13333,46.95,DOU
25151,CHEVIGNEY-LES-VERCEL,6.37167,47.1637,DOU
25373,LE MEMONT,6.68167,47.1562,DOU
25065,BLARIANS,6.18333,47.4167,DOU
25494,ROCHEJEAN,6.3,46.75,DOU
25556,TALLANS,6.28333,47.4167,DOU
25256,FRAMBOUHANS,6.76667,47.2167,DOU
25438,OSSELLE,5.85,47.1333,DOU
25054,BERCHE,6.75,47.4667,DOU
25258,FRANOIS,5.93333,47.2333,DOU
25614,VIEUX-CHARMONT,6.83333,47.5167,DOU
25623,VILLERS-CHIEF,6.45,47.2333,DOU
25575,VAIRE-ARCIER,6.15251,47.2831,DOU
25052,BELMONT,6.36639,47.2209,DOU
25511,RUREY,6.01667,47.1,DOU
25554,SURMONT,6.61667,47.2833,DOU
25148,LA CHENALOTTE,6.68333,47.1167,DOU
25465,PONT-LES-MOULINS,6.36667,47.3167,DOU
25622,VILLERS-BUZON,5.85,47.2333,DOU
25313,HYEVRE-PAROISSE,6.43333,47.3667,DOU
25537,SCEY-MAISIERES,6.07556,47.1006,DOU
25591,VAUFREY,6.91667,47.35,DOU
25101,BURGILLE,5.78333,47.2667,DOU
25005,ACCOLANS,6.53333,47.5,DOU
25361,MALBUISSON,6.3,46.8,DOU
25127,CHARQUEMONT,6.81667,47.2167,DOU
25402,MONTJOIE-LE-CHATEAU,6.9,47.35,DOU
25028,ATHOSE,6.31667,47.0833,DOU
25374,MERCEY-LE-GRAND,5.73333,47.2167,DOU
25571,TREVILLERS,6.86667,47.2833,DOU
25329,LAVAL-LE-PRIEURE,6.61667,47.1833,DOU
25432,ORCHAMPS-VENNES,6.53333,47.1333,DOU
25610,VERRIERES-DU-GROSBOIS,6.27695,47.2009,DOU
25204,DOUBS,6.35,46.9333,DOU
25170,COURCELLES-LES-MONTBELIARD,6.78612,47.5,DOU
25630,VOIRES,6.25,47.1,DOU
25466,POUILLEY-FRANCAIS,5.85,47.2,DOU
25414,LE MOUTHEROT,5.73333,47.25,DOU
25582,VALLEROY,6.11667,47.3833,DOU
25233,FALLERANS,6.28333,47.1333,DOU
25264,GEMONVAL,6.58333,47.5333,DOU
25050,LE BELIEU,6.63333,47.1167,DOU
25107,CENDREY,6.25,47.4,DOU
25541,SEPTFONTAINES,6.18333,46.9833,DOU
25245,FONTAIN,6.01667,47.2,DOU
25321,VILLERS-LE-LAC,6.66667,47.0667,DOU
25062,LE BIZOT,6.66667,47.1333,DOU
25584,VALOREILLE,6.75,47.3,DOU
25215,L'ECOUVOTTE,6.25,47.3333,DOU
25431,ONANS,6.61667,47.5,DOU
25046,BATTENANS-VARIN,6.71195,47.2489,DOU
25513,SAINTE-ANNE,5.98333,46.95,DOU
25616,VILLARS-SAINT-GEORGES,5.83333,47.1167,DOU
25325,LANDRESSE,6.46667,47.25,DOU
25091,LES BRESEUX,6.81667,47.2667,DOU
25227,ETRAY,6.35,47.1167,DOU
25083,BOURNOIS,6.5,47.5,DOU
25013,ALLONDANS,6.75,47.5167,DOU
25220,EPEUGNEY,6.03333,47.1167,DOU
25496,ROCHE-LES-CLERVAL,6.48333,47.3667,DOU
25108,CERNAY-L'EGLISE,6.83333,47.2667,DOU
25316,ISSANS,6.73333,47.5333,DOU
25328,LARNOD,5.96667,47.1833,DOU
25564,TORPES,5.88333,47.1667,DOU
25532,SAONE,6.11667,47.2333,DOU
25288,FOURNETS-LUISANS,6.56251,47.1117,DOU
25029,AUBONNE,6.33333,47.0333,DOU
25099,BUGNY,6.35,47,DOU
25345,LONGEVELLE-SUR-DOUBS,6.65,47.45,DOU
25051,BELLEHERBE,6.66667,47.2667,DOU
25239,FEULE,6.73333,47.35,DOU
25588,VAUCLUSE,6.68333,47.25,DOU
25041,BANNANS,6.23333,46.8833,DOU
25530,SANCEY-LE-LONG,6.6,47.3,DOU
25440,OUHANS,6.3,47,DOU
25376,MEREY-VIEILLEY,6.06667,47.3333,DOU
25602,VERGRANNE,6.4,47.4167,DOU
25531,SANTOCHE,6.51667,47.4,DOU
25460,POINTVILLERS,5.9,47.0667,DOU
25546,SILLEY-BLEFOND,6.33333,47.3167,DOU
25098,BUFFARD,5.83333,47.0333,DOU
25464,LES PONTETS,6.16667,46.7167,DOU
25625,VILLERS-LA-COMBE,6.45,47.2333,DOU
25471,PROVENCHERE,6.65,47.2833,DOU
25193,DAMPRICHARD,6.88333,47.25,DOU
25547,SOCHAUX,6.83333,47.5167,DOU
25410,MORRE,6.06667,47.2333,DOU
25349,LORAY,6.5,47.15,DOU
25601,VERCEL-VILLEDIEU-LE-CAMP,6.4,47.1833,DOU
25624,VILLERS-GRELOT,6.23333,47.35,DOU
25244,FLEUREY,6.78333,47.3,DOU
25055,BERTHELANGE,5.78333,47.2,DOU
25458,LES PLAINS-ET-GRANDS-ESSARTS,6.89473,47.3037,DOU
25371,MAZEROLLES-LE-SALIN,5.86667,47.2333,DOU
25049,BELFAYS,6.9,47.2667,DOU
25195,DANNEMARIE-SUR-CRETE,5.86667,47.2,DOU
25478,RANDEVILLERS,6.51667,47.3167,DOU
25416,MYON,5.93333,47.0167,DOU
25190,DAMPIERRE-LES-BOIS,6.91667,47.5,DOU
25528,SAMSON,5.88333,47.05,DOU
25382,MONCEY,6.11667,47.3667,DOU
25572,TROUVANS,6.35,47.4167,DOU
25558,TARCENAY,6.11667,47.15,DOU
25262,FUANS,6.58333,47.1333,DOU
25267,GENNES,6.11667,47.25,DOU
25597,VELLEVANS,6.5,47.3167,DOU
25560,THISE,6.08333,47.2833,DOU
25424,NODS,6.33333,47.1,DOU
25213,LES ECORCES,6.8,47.2167,DOU
25448,PELOUSEY,5.91667,47.2833,DOU
25350,LOUGRES,6.68333,47.4667,DOU
25162,CORCELLES-FERRIERES,5.80973,47.2273,DOU
25171,COURCELLES,5.95695,47.0939,DOU
25114,CHAMESOL,6.83333,47.35,DOU
25389,MONTBELIARDOT,6.65,47.1833,DOU
25048,BAVANS,6.73333,47.4833,DOU
25182,CUBRY,6.41667,47.5,DOU
25071,BONDEVAL,6.85,47.45,DOU
25090,BRERES,5.86028,47.0589,DOU
25109,CESSEY,5.91667,47.1,DOU
25185,CUSSEY-SUR-LISON,5.95556,47.0598,DOU
25066,BLUSSANGEAUX,6.61667,47.4333,DOU
25613,VIETHOREY,6.43333,47.4333,DOU
25088,BRECONCHAUX,6.26667,47.3333,DOU
25415,MOUTHIER-HAUTE-PIERRE,6.26667,47.0333,DOU
25211,ECHEVANNES,6.23084,47.0742,DOU
25510,RUFFEY-LE-CHATEAU,5.8,47.2833,DOU
25063,BLAMONT,6.85,47.3833,DOU
25154,CHOUZELOT,5.9,47.1,DOU
25397,MONTFERRAND-LE-CHATEAU,5.93333,47.1833,DOU
25269,GERMONDANS,6.18333,47.4167,DOU
25021,ARC-ET-SENANS,5.76667,47.0333,DOU
25223,ETERNOZ,6.03333,47,DOU
25163,CORCELLE-MIESLOT,6.18333,47.3667,DOU
25125,CHARMOILLE,6.66667,47.25,DOU
25237,FESCHES-LE-CHATEL,6.9,47.5167,DOU
25105,BYANS-SUR-DOUBS,5.86667,47.1167,DOU
25552,SOURANS,6.63333,47.4,DOU
25475,QUINGEY,5.88333,47.1,DOU
25393,MONTECHEROUX,6.8,47.35,DOU
25030,AUDEUX,5.88333,47.2667,DOU
25293,GRANGES-NARBOZ,6.31667,46.8833,DOU
25261,FROIDEVAUX,6.7,47.3,DOU
25129,CHASSAGNE-SAINT-DENIS,6.11667,47.0833,DOU
25126,CHARNAY,5.95,47.1333,DOU
25387,MONTANDON,6.83333,47.3,DOU
25015,AMANCEY,6.08333,47.0333,DOU
25499,ROMAIN,6.37445,47.4431,DOU
25633,VUILLAFANS,6.21667,47.0667,DOU
25368,MARCHAUX,6.13333,47.3167,DOU
25056,BESANCON,6.03333,47.25,DOU
25249,FONTENOTTE,6.31667,47.3833,DOU
25095,BRETONVILLERS,6.63333,47.2167,DOU
25615,VILLARS-LES-BLAMONT,6.86667,47.3667,DOU
25627,VILLERS-SOUS-CHALAMONT,6.05,46.9,DOU
25459,LA PLANEE,6.28333,46.8333,DOU
25236,FERTANS,6.06667,47.05,DOU
25517,SAINT-GORGON-MAIN,6.33333,47.0167,DOU
25442,OYE-ET-PALLET,6.33333,46.85,DOU
25189,DAMMARTIN-LES-TEMPLIERS,6.26667,47.2833,DOU
25290,LA GRANGE,6.66667,47.2833,DOU
25073,BONNAY,6.05,47.3333,DOU
25302,HAUTEPIERRE-LE-CHATELET,6.28834,47.0484,DOU
25631,VORGES-LES-PINS,5.93333,47.15,DOU
25277,GONDENANS-LES-MOULINS,6.38333,47.4667,DOU
25250,FOUCHERANS,6.13667,47.1573,DOU
25429,NOVILLARS,6.13333,47.2833,DOU
25287,GRANDFONTAINE,5.9,47.2,DOU
25506,ROUGEMONTOT,6.26667,47.4,DOU
25570,TRESSANDANS,6.33333,47.5,DOU
25019,APPENANS,6.56501,47.4428,DOU
